system:index,flood_label,.geo
1_3113,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2227509975429895,6.496301724402938]}"
1_3114,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2475444993846883,6.455338547447088]}"
1_3115,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263444679913604,6.500613637766712]}"
1_3116,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2761109254196894,6.510584937420439]}"
1_3117,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.243232586020915,6.469352265879353]}"
1_3118,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308719770233228,6.451565623253786]}"
1_3119,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2637141744988396,6.500883132351948]}"
1_3120,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.292819589704312,6.462884395833692]}"
1_3121,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2456580372880373,6.5202867424889295]}"
1_3122,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2979399868237937,6.4863304247492115]}"
1_3123,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270990528300208,6.408176995030813]}"
1_3124,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242963091435679,6.465579341686051]}"
1_3125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.247005510214217,6.519478258733222]}"
1_3126,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.287160203414359,6.440516345259116]}"
1_3127,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.325428434517851,6.438090893991993]}"
1_3128,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.278266882101576,6.452104612424257]}"
1_3129,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2960535247271427,6.510315442835203]}"
1_3130,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2515869181632264,6.467196309197465]}"
1_3131,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2836567738062934,6.445636742378597]}"
1_3132,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3089892648184636,6.496032229817702]}"
1_3133,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.355072838893795,6.415722843417417]}"
1_3134,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2788058712720476,6.516244323710391]}"
1_3135,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.442941796526239]}"
1_3136,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.280153344198227,6.477437103436428]}"
1_3137,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2497004560665754,6.522442699170816]}"
1_3138,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.217900095008744,6.459650460810861]}"
1_3139,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.238920672657141,6.439168872332937]}"
1_3140,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270990528300208,6.435395948139635]}"
1_3141,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3205775319836057,6.4410553344295876]}"
1_3142,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.268834571618321,6.4057515437636905]}"
1_3143,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2731464849820946,6.4976491973291175]}"
1_3144,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.45453006369138]}"
1_3145,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.349413452603842,6.4208432405368985]}"
1_3146,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.488486381431098]}"
1_3147,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231105329685301,6.4779760926069]}"
1_3148,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2903941384371898,6.494145767721052]}"
1_3149,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.511393421176146]}"
1_3150,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2227509975429895,6.461536922907513]}"
1_3151,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.488216886845862]}"
1_3152,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.286082225073416,6.48579143557874]}"
1_3153,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254012369430349,6.433509486042984]}"
1_3154,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2742244633230384,6.475281146754542]}"
1_3155,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.269104066203557,6.5014221215224195]}"
1_3156,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263444679913604,6.520556237074166]}"
1_3157,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2567073152827075,6.429467067264445]}"
1_3158,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.301173921846624,6.458841977055154]}"
1_3159,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3071028027218126,6.4486011828161915]}"
1_3160,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.261558217816953,6.406021038348927]}"
1_3161,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299017965164737,6.498727175670061]}"
1_3162,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.432970496872512]}"
1_3163,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.309797748574171,6.5014221215224195]}"
1_3164,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2359562322195465,6.4561470312027955]}"
1_3165,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304407856869454,6.473933673828362]}"
1_3166,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2251764488101125,6.50330858361907]}"
1_3167,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2475444993846883,6.462075912077984]}"
1_3168,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2340697701228955,6.515974829125156]}"
1_3169,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.482826995141146]}"
1_3170,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2796143550277552,6.446175731549069]}"
1_3171,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2674870986921416,6.457494504128975]}"
1_3172,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2478139939699244,6.467196309197465]}"
1_3173,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2478139939699244,6.468543782123645]}"
1_3174,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306833308136577,6.4486011828161915]}"
1_3175,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.267217604106906,6.509506959079495]}"
1_3176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3149181456936527,6.449679161157135]}"
1_3177,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3246199507621434,6.44024685067388]}"
1_3178,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2550903477712922,6.4674658037827015]}"
1_3179,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2629056907431324,6.453991074520909]}"
1_3180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.4636928795893995]}"
1_3181,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.282039806294878,6.504925551130485]}"
1_3182,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.251856412748462,6.4547995582766164]}"
1_3183,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.221673019202046,6.439438366918172]}"
1_3184,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2437715751913863,6.436204431895342]}"
1_3185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.244310564361858,6.496032229817702]}"
1_3186,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3205775319836057,6.439168872332937]}"
1_3187,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.26694810952167,6.430545045605389]}"
1_3188,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2308358351000654,6.477706598021664]}"
1_3189,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.283926268391529,6.442402807355767]}"
1_3190,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.224367965054405,6.516783312880864]}"
1_3191,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2459275318732734,6.463423385004163]}"
1_3192,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2569768098679432,6.444289269452418]}"
1_3193,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2734159795673308,6.519208764147986]}"
1_3194,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.219786557105395,6.509776453664731]}"
1_3195,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3035993731137467,6.47016074963506]}"
1_3196,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.291741611363369,6.487677897675391]}"
1_3197,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2882381817553026,6.458302987884682]}"
1_3198,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2901246438519536,6.510584937420439]}"
1_3199,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.323002983250728,6.417339810928833]}"
1_3200,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2569768098679432,6.4397078615034085]}"
1_3201,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2138576762302065,6.4599199553960975]}"
1_3202,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2154746437416213,6.460458944566569]}"
1_3203,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302790889358039,6.449948655742371]}"
1_3204,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3133011781822375,6.4486011828161915]}"
1_3205,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2836567738062934,6.45129612866855]}"
1_3206,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2340697701228955,6.520556237074166]}"
1_3207,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2119712141335555,6.462614901248456]}"
1_3208,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2982094814090295,6.45453006369138]}"
1_3209,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.223828975883933,6.450487644912843]}"
1_3210,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2874296979995954,6.404404070837511]}"
1_3211,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.280422838783463,6.440516345259116]}"
1_3212,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3052163406251616,6.48121002762973]}"
1_3213,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2588632719645942,6.510045948249967]}"
1_3214,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242693596850443,6.464501363345107]}"
1_3215,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2402681455833204,6.456686020373267]}"
1_3216,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.293358578874784,6.499805154011004]}"
1_3217,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2685650770330854,6.450218150327607]}"
1_3218,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.217900095008744,6.494145767721052]}"
1_3219,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2418851130947353,6.50788999156808]}"
1_3220,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30791128647752,6.502230605278127]}"
1_3221,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220056051690631,6.463153890418928]}"
1_3222,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306563813551341,6.457494504128975]}"
1_3223,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.296592513897614,6.522442699170816]}"
1_3224,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304138362284218,6.474203168413598]}"
1_3225,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3054858352103977,6.446714720719541]}"
1_3226,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.293089084289548,6.46234540666322]}"
1_3227,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3208470265688415,6.4283890889235025]}"
1_3228,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2437715751913863,6.460997933737041]}"
1_3229,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.268834571618321,6.453452085350437]}"
1_3230,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220056051690631,6.446984215304776]}"
1_3231,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.298478975994265,6.491181327283457]}"
1_3232,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.267217604106906,6.512201904931854]}"
1_3233,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2170916112530366,6.450757139498078]}"
1_3234,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.255898831527,6.427850099753031]}"
1_3235,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242424102265207,6.465309847100815]}"
1_3236,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.290933127607661,6.494415262306287]}"
1_3237,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3130316835970017,6.446984215304776]}"
1_3238,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.238651178071905,6.439438366918172]}"
1_3239,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.280153344198227,6.498996670255297]}"
1_3240,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.244580058947094,6.494415262306287]}"
1_3241,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.247005510214217,6.501691616107656]}"
1_3242,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.214666159985914,6.4636928795893995]}"
1_3243,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304407856869454,6.44024685067388]}"
1_3244,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241346123924264,6.456416525788032]}"
1_3245,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2699125499592645,6.432970496872512]}"
1_3246,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2494309614813393,6.465848836271286]}"
1_3247,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.332435293733983,6.4057515437636905]}"
1_3248,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.422729702633549]}"
1_3249,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.245119048117566,6.479054070947844]}"
1_3250,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2885076763405388,6.469891255049824]}"
1_3251,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.333243777489691,6.406829522104633]}"
1_3252,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.51112392659091]}"
1_3253,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3095282539889355,6.453991074520909]}"
1_3254,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2553598423565284,6.406290532934162]}"
1_3255,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308180781062756,6.482826995141146]}"
1_3256,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2874296979995954,6.440785839844351]}"
1_3257,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2505089398222826,6.40709901668987]}"
1_3258,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.312223199841294,6.445906236963833]}"
1_3259,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.349682947189078,6.420573745951662]}"
1_3260,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2903941384371898,6.49684071357341]}"
1_3261,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254012369430349,6.428119594338266]}"
1_3262,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306563813551341,6.479323565533079]}"
1_3263,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.496571218988174]}"
1_3264,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240537640168556,6.4472537098900125]}"
1_3265,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2397291564128485,6.448870677401428]}"
1_3266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2637141744988396,6.510854432005674]}"
1_3267,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299017965164737,6.50923746449426]}"
1_3268,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.253742874845113,6.4283890889235025]}"
1_3269,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2793448604425195,6.462614901248456]}"
1_3270,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3318963045635117,6.420034756781191]}"
1_3271,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2806923333686986,6.456955514958503]}"
1_3272,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.278536376686812,6.517861291221807]}"
1_3273,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270721033714972,6.434048475213455]}"
1_3274,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2346087592933674,6.407638005860341]}"
1_3275,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263444679913604,6.440785839844351]}"
1_3276,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2532038856746412,6.498996670255297]}"
1_3277,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.312223199841294,6.45129612866855]}"
1_3278,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2761109254196894,6.464770857930343]}"
1_3279,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2828482900505858,6.51570533453992]}"
1_3280,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300904427261388,6.459650460810861]}"
1_3281,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231105329685301,6.477706598021664]}"
1_3282,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2176306004235085,6.4599199553960975]}"
1_3283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2459275318732734,6.523251182926524]}"
1_3284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.311953705256058,6.455069052861852]}"
